0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
526,13,71,59,151,335,1419,129,1419,129,153,39,156,2204,7,279,85,302,821,153,28,1131,7,589,37,522,5,2121,627,43,583,730,44,18,89,6,137,63,36,18,6,627,18,526,821,62,239,80,398,184,782,9,32,31,84,87,110,27,207,3,51,18,78,5,2772,2785,36,973,3030,6670,388,58,296,14086,66,3,25,1006,4,149,151,771,382,4,31,453,821,163,133,13,80,80,338,354,2285,450,1690,121,25,492
456,2,954,1770,14087,5707,68,8270,542,914,14088,312,145,27,624,207,139,466,4819,3381,14089,14090,194,21,17,224,14091,446,29,139,138,283,86,165,582,1473,2,2704,760,486,464,331,37,2,2944,18,158,27,185,171,83,4,331,29,2989,2,671,3862,870,12,276,1456,1124,29,33,928,205,411,46,368,248,494,2769,771,68,5976,1212,88,22,281,12,395,732,4571,3,101,2235,65,688,333,335,451,977,1029,1414,478,16,107,1584,184
579,237,15,243,875,867,2180,320,98,14,628,731,14,24,222,3013,123,29,1573,115,2,8082,67,4,1978,3,850,229,62,3903,94,4,2,77,27,114,51,58,1447,1447,7,33,20,408,287,33,20,351,554,229,3,4,14141,127,450,4,217,130,24,211,773,101,1887,77,638,540,117,2,1789,38,18,371,631,764,171,4,29,147,239,192,34,214,284,6,552,5777,14142,276,6,83,4,662,764,2,164,985,230,548,12,427
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,73,765,35,108,45,83,28,233,404,77,161,35,26,408,1108,1188,8281,26,8,210,99,209,1188,5690,8281,169,20,35,31,32,12,24,23,28,644,124,126,37,512,74,49,4867,48,62,6722,40,801,5,14143,141,308,38,5,45,258,99,94,418,176,49,117,483,168,172,1321,193,45,741,134,48,590,344,240,5,53,70,174
362,1248,268,2101,804,2,561,16,5761,55,627,2442,37,6,569,14158,360,31,322,1259,681,1746,7164,1205,5,921,285,298,189,7370,100,303,1574,27,2223,70,24,549,448,1574,2560,893,2511,1500,20,1653,4840,8283,551,100,303,461,1205,81,3427,51,1595,585,14159,114,19,16,824,117,119,12,12,749,157,38,18,11,12,1104,38,18,2,240,162,16,2488,27,77,1576,448,100,3421,83,117,14,87,110,90,693,4198,1949,19,31,470,3317
6,8,3618,158,404,77,3127,954,363,155,126,14161,331,649,27,22,7,230,51,57,3330,4032,52,14,129,368,374,25,80,84,14162,468,488,49,25,152,2068,2457,395,297,14163,10,106,84,652,981,171,459,1242,303,285,121,168,12,72,9,179,171,26,294,154,186,74,14164,598,1096,4835,319,4,109,56,19,104,6,49,277,237,699,10,6,49,236,73,240,490,343,74,789,79,213,199,8,57,228,4687,14165,160,480,57,280
228,16,5524,4908,5752,678,1201,64,213,1015,14189,45,762,704,3012,45,420,312,687,162,521,132,12,32,82,93,1781,183,915,86,2,2188,46,337,502,418,1329,83,4,5660,46,5226,82,14190,8157,2141,12,407,89,256,174,8288,287,505,110,8146,14191,2141,4932,76,4923,560,18,90,966,200,3876,8291,131,8035,14192,1220,400,976,1063,81,14193,41,67,70,79,3,337,1115,386,3243,713,64,195,152,980,249,2,221,124,2,90,9,154,18
21,17,52,2,1480,2338,3070,121,2868,138,494,25,189,1302,605,189,172,52,4828,65,25,65,339,4,140,487,78,2196,14210,498,59,51,26,46,1237,124,1069,72,151,46,504,393,1730,836,1069,4500,2067,5716,1769,675,394,653,2067,653,84,157,153,1049,26,2138,2196,20,86,52,2,167,787,137,101,51,8293,382,89,471,8293,382,557,4172,167,16,84,157,6052,4459,223,178,263,14,498,124,855,983,14211,1875,820,4227,793,403,186,4
236,18,24,315,113,2863,5221,13,7044,829,6,487,459,1242,303,326,886,7,777,8294,244,777,164,483,248,14213,92,577,2503,777,4772,164,145,795,178,4,302,411,1072,61,165,113,586,11,12,22,74,3064,170,4,86,27,1044,138,855,362,8,1282,138,1364,50,107,309,21,17,184,21,17,32,143,151,21,17,24,50,94,327,263,288,47,644,11,167,3125,8295,120,15,131,2405,31,292,85,7,1004,2326,3119,232,14,216,1304
23,1816,536,184,957,118,438,56,320,14221,393,281,678,286,438,320,368,14222,1091,55,622,2,12,16,357,700,3046,3753,1094,957,613,14223,1441,124,1225,1143,1213,203,619,34,62,4378,3489,422,79,611,528,250,146,948,7,2,1820,240,56,28,431,4574,107,104,47,1413,16,13,14224,23,897,8,294,2047,611,158,6,122,55,6,294,43,56,730,737,104,1772,29,1573,39,2,495,429,13,29,139,14225,445,161,877,16,367,957,1535
6,174,307,31,2486,2394,790,3,9,28,6,49,114,10,438,150,659,33,20,40,1684,438,397,89,280,597,30,54,126,15,3,70,1402,19,1402,397,912,78,155,72,54,438,328,3,54,31,168,1455,74,3,1519,49,114,68,83,4,54,53,3,4,15,343,1549,1549,343,9,40,760,5,3,75,5,41,343,438,3068,20,71,397,365,175,22,312,20,1051,325,35,15,14226,37,429,61,923,331,74,320,11,442,61,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,311,23,87,1661,202,3659,8,259,2481,12,199,68,12,171,68,90,79,644,35,23,178,103,291,1033,14,481,64,1263,6,140,66,148,75,66,32
89,1851,289,4547,20,142,115,488,22,68,59,39,28,274,9,176,210,99,501,958,198,100,42,517,13,7,4676,13,14229,4053,291,69,939,1618,100,345,1210,20,2849,34,3986,16,16,335,86,164,89,1448,289,40,153,216,2880,2931,871,2934,4236,2040,426,43,1700,52,28,612,226,979,7246,3956,2938,959,123,616,216,32,31,426,226,1324,783,4137,342,21,17,1251,148,771,7,606,176,100,42,14230,2186,606,129,1500,3986,180,189,277
2393,38,18,91,39,268,1810,24,1273,210,99,14,12,330,271,22,282,4227,1057,7980,616,216,28,313,1062,1303,159,3,4,127,54,7360,100,42,770,64,16,313,1739,2224,941,25,1533,1855,2652,331,318,283,547,761,1343,260,342,1129,941,16,44,40,66,3,1412,345,34,32,93,88,1196,20,31,455,66,485,881,10,62,3084,91,14,514,3084,91,3,36,128,1173,38,18,20,881,14233,51,144,261,220,13,156,2813,52,95,2190
156,1260,262,27,178,367,173,4417,213,2845,2812,489,458,5,258,99,40,367,1510,230,24,50,269,24,5,824,3219,5969,80,353,478,7,759,3093,14273,74,749,38,25,65,95,21,17,74,757,856,1210,7972,1306,861,3704,1283,122,1480,856,1210,14274,14275,177,14276,14277,4685,14278,14279,288,97,5,824,179,93,59,16,5,680,241,610,2004,6,15,203,14280,43,93,8305,2310,3501,146,805,2233,52,3137,3138,59,1174,682,1170,1261,138,947,1127
27,2806,631,200,278,970,199,7,14,20,71,2,41,143,334,7,57,761,392,775,143,670,7618,1304,95,13,6262,7736,169,59,4169,59,2118,109,3,2663,1052,59,40,284,7385,511,1102,5818,3246,2949,13,156,4112,139,20,134,192,4,141,3,4,85,37,6,257,300,16,12,800,13,67,730,4256,452,40,14302,141,80,37,359,300,16,13,49,5371,34,3723,4120,354,58,1200,14303,7013,11,1409,26,1135,150,2282,95,341,103,772,775
53,111,751,4674,43,369,459,29,1019,167,14307,781,1699,1209,139,2465,318,331,2652,111,751,2147,54,328,175,163,3,4,109,115,3,9,179,3,9,92,38,18,111,326,1737,44,9,4163,453,4439,417,1714,94,154,2034,101,378,2,767,2,240,2372,1105,7182,16,1341,411,104,356,26,47,645,58,1225,14308,1405,5605,14309,3327,9,4,1813,11,22,477,14310,115,2,4496,27,850,231,34,2561,14311,1351,4,6,674,38,18,2,2590,765
38,18,3293,4126,258,99,2498,3280,1517,2,65,1595,762,8310,2,379,19,2308,76,3463,1132,60,2644,1441,1094,45,71,230,27,1770,4253,8311,1018,230,15,107,43,351,14313,59,2422,1436,2170,14314,175,14315,16,44,2,14316,2,713,49,405,8,143,570,18,230,12,15,774,5151,380,5959,73,14317,170,2,97,35,3192,1114,2293,45,475,284,1429,36,14318,3699,72,36,41,427,203,71,2,1275,7321,625,585,1085,5987,778,14319,14320,57,14321,71
1922,7,856,476,2300,1029,418,2004,89,834,1145,865,81,4,419,325,20,1656,81,41,35,91,157,68,7,600,80,16,116,10,172,126,69,1991,358,153,356,1325,2096,64,686,2096,14332,126,100,42,198,100,42,686,17,354,4135,4135,686,17,30,360,14,5,24,1991,278,124,216,95,288,408,780,28,6141,1599,325,6016,56,38,65,165,310,6,54,216,1096,526,10,1788,14333,189,44,613,4,602,402,6142,3783,602,6371,53,6142,3783
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,206,13,1461,316,2136,101,13,113,228,101,1563,620,206,803,1290,2136,677,26,52,14334,13,287,1010,34,25,26,182,720,185,327,407,31,15,65,9,62,1618,516,9,924,62,862,4,11,4694,62,1144,312,97,140,327,1441,24,44,365,550,9,31,281,62,629,83,5303,83,4,11,97,451,31,4,312,38,20,1360,365,6,25,8,19,169,111,335,219
174,169,382,49,912,14,601,611,2,90,24,2,16,1336,548,37,70,3,10,30,24,26,262,271,7467,33,19,7452,96,3203,3774,37,3,10,1581,3055,24,245,131,26,14,1010,1376,3035,152,1266,3055,2746,98,119,1643,410,11,22,29,197,102,19,44,62,4378,3397,73,79,995,57,276,23,815,838,1908,812,50,22,926,285,116,145,285,939,455,838,2,499,2424,7,9,4,11,117,9,32,29,76,539,13,40,107,38,184
556,324,149,373,2741,1412,14365,3678,1080,1107,14366,1080,1107,14367,14368,1511,1694,14369,3408,14370,14371,7595,3951,14372,14373,14374,4578,14375,4578,1053,14376,7033,14377,14378,14379,1694,2229,14380,14381,1407,14382,14383,14384,460,1694,14385,1694,14386,8256,14387,14388,390,13,29,646,192,2,41,37,145,2200,165,52,571,122,58,579,96,14389,351,13,113,19,67,151,21,17,350,271,13,76,3596,19,111,2861,628,27,731,532,136,1897,2209,132,27,323,41,396,1566,762,14390
273,414,124,434,2111,686,72,15,218,8087,216,218,548,19,10,2,41,193,19,211,53,318,2,876,376,147,604,616,7,202,33,4312,2,41,193,312,406,507,585,1395,71,107,272,83,3,21,17,183,191,175,1159,2000,2443,76,108,455,93,3697,230,613,375,455,93,96,142,532,2,1985,717,11,371,159,2443,4173,69,135,242,1617,3,982,909,787,637,3,70,107,209,34,15,29,280,624,113,15,153,1617,1113,5835,3722,4073
69,14,61,1442,2823,61,4100,61,1459,101,3937,3520,4035,5,5,61,889,263,2445,1478,7337,948,344,1007,52,20,4892,492,52,2802,63,52,1167,1126,28,52,7334,94,1282,5,1727,68,161,94,52,12,9,661,152,38,1184,14398,1674,31,647,3714,3181,675,903,3440,4743,1675,1805,100,3331,627,104,7,381,38,2905,208,2,660,2,65,564,203,272,14399,26,473,1330,74,8316,1478,10,24,112,14400,3977,340,65,28,535,25,65,12,9,38
65,2186,1980,7,16,3170,13,291,135,637,95,4235,486,10,58,1691,10,127,1691,1376,3290,1829,532,34,14408,2336,59,39,34,38,12,8,530,265,28,13,35,367,196,11,12,3978,217,10,28,367,38,2,65,310,93,463,77,293,199,19,393,157,266,3,4,40,8,34,15,5,10,8318,44,111,80,62,168,167,2750,963,151,12,288,238,2,65,11,131,2760,976,7,2626,172,136,40,175,575,3375,54,86,19,32,31,408
1627,104,113,2162,505,1137,8043,1173,537,467,428,18,68,338,784,1083,129,5857,218,167,239,204,5474,497,1061,1028,218,167,759,928,239,204,14413,497,1061,1028,16,23,147,2,448,654,135,3,10,2,69,8,5,26,3,354,114,25,94,2,260,914,881,13,151,122,795,135,2242,660,4,32,146,44,2,429,158,1134,1589,1429,255,4962,1806,339,209,4206,7917,80,80,758,1188,3011,45,3373,118,3769,190,2541,14414,2658,51,674,3011,523
4,52,6,10,343,26,1227,394,101,924,5981,343,26,613,48,1040,332,232,245,501,763,64,413,512,60,3,27,40,235,14,36,4060,2889,199,6,19,181,5579,170,3,347,1681,14,2,65,16,75,3,9,32,18,1568,282,24,44,355,8,69,206,945,39,3,37,1888,12,936,3691,115,14,14,2210,300,430,785,2117,1442,3076,1459,212,1056,47,14467,439,4748,2489,72,1321,1150,52,143,3563,1340,49,4,735,160,195,194,300,236
310,1038,7298,156,110,6880,631,1816,14606,156,3142,112,1693,2801,14607,3,8346,267,8329,14608,3,8346,189,7,4044,156,2020,587,14609,156,1558,3290,8347,156,3568,3290,14610,29,49,3850,809,347,6111,14611,29,49,4147,310,2235,14612,29,49,2410,3358,14613,29,49,14614,14615,29,49,471,4890,14616,156,1014,112,4069,2702,14617,156,14618,1132,3548,156,14619,3364,2945,313,3189,3217,23,386,6033,102,2423,1334,1546,102,47,399,1394,2321,1394,323,14620,613,59,254,180
79,14622,139,1584,76,956,176,1129,188,944,1431,188,1323,3309,488,171,935,337,256,219,353,694,411,103,289,3263,270,14623,5967,49,253,69,197,1651,2061,883,678,184,392,618,674,287,263,514,1660,82,45,64,495,2166,1518,46,1487,1469,270,238,93,357,519,397,33,20,165,188,840,7,171,574,74,296,93,116,110,705,7,389,3369,86,11,22,11,60,22,44,179,6,95,58,751,698,3,83,26,190,65,128,265,45,88,540
21,17,550,20,168,210,99,111,9,202,29,259,56,2599,49,58,21,17,95,20,163,2,1105,546,390,10,58,149,86,328,1189,56,449,40,12,3294,533,49,134,35,53,393,7,218,36,52,53,189,838,2643,1528,54,379,2,596,566,231,150,20,215,2201,274,194,21,17,14628,393,7,194,21,17,468,256,533,3294,1157,1534,3150,100,42,116,1049,8,21,17,274,80,41,146,202,1264,63,885,3078,55,485,110,8,27,163
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,299,1115,136,4,4197,1455,74,2048,7945,3831,679,100,42,220,135,637,135,1850,2755,164,57,35,23,1155,57,51,14,35,1899,300,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3211,395,141,638,555,540,309,77,793,5553,269,1615,216,4,84,493,317,8,456,151,90,875,555,61,30,5203,3031,4,14,522,20,568,763,411,560,4818,47,924,1501,124,287,343,3521,392,1550,164,786,391,109,369,1826,740,14629,13,13,12,46,286,1158,141,709,34,214,301,85,6,46
26,161,2,116,41,24,45,387,81,1060,78,64,45,722,935,5925,78,285,2348,84,551,1060,2084,72,20,4,132,9,30,1001,119,21,17,87,686,1645,2834,39,293,911,436,1130,74,18,595,14633,81,481,220,620,1784,14634,144,123,132,164,135,81,18,2597,4689,4,116,262,739,91,178,178,19,14635,4,25,216,53,835,49,642,595,81,595,81,26,5501,72,903,191,190,687,96,26,30,38,18,364,1507,26,108,28,1355,842
77,501,590,2023,94,2,1508,1445,1100,692,2,875,51,3292,4260,33,25,722,14641,3240,3,9,68,29,2799,1178,260,592,481,64,29,49,647,2066,1785,71,1266,592,3,1266,47,52,3972,261,505,42,724,163,29,1581,263,14642,24,8,396,37,172,7666,324,3718,79,324,445,3718,14643,3,9,3082,4831,2889,1332,225,288,974,9,1340,555,33,236,1332,12,14644,49,14645,722,330,3240,1698,6,49,3971,14646,376,147,14647,89,834,223,14648,289
368,38,1736,1593,4837,1820,69,214,331,503,206,871,3032,48,503,1615,236,1435,180,157,503,766,5,92,1147,365,85,22,56,996,58,442,25,13,163,218,183,7,16,55,14,3381,55,3481,143,46,143,431,47,2933,993,306,152,483,327,15,26,1627,1535,240,437,14649,3458,7411,107,120,191,4940,201,464,115,43,13,122,169,59,233,257,14,18,4,9,4,59,15,23,276,89,738,1465,2278,1082,813,171,131,43,14,40,25,109
558,27,166,558,227,394,190,2285,14714,248,6,10,11,1959,144,7289,2,215,2285,83,3514,23,166,1904,417,2682,2682,3,10,1904,2267,14715,1801,589,607,23,1904,4727,2578,200,121,212,8307,14716,6012,232,1030,444,8365,720,1904,4850,44,37,2682,234,2815,2010,2285,805,4767,417,215,493,96,1860,3220,2942,4364,8366,20,163,2942,4364,8366,1801,493,690,325,72,181,8365,720,1904,44,6,15,3293,2,215,789,161,14717,2766,1904,572,1904,4982,227,2875
1502,164,110,5722,4243,125,25,8,161,316,370,1135,2403,169,128,2189,1082,303,100,3987,77,5936,75,603,454,366,42,5082,85,849,438,823,303,255,297,75,149,686,35,1069,359,33,51,192,35,16,359,126,15,374,46,41,1380,104,283,4527,46,14735,4739,318,359,738,411,438,359,173,634,135,407,15,63,25,46,161,14736,1300,8,3313,123,221,458,136,4,60,3530,610,1209,43,615,34,26,464,314,288,8079,560,495,3539,209,71
14860,136,214,301,2200,10,4791,1545,3162,869,68,8080,7,322,14861,1988,998,2694,37,297,821,5,1558,191,1567,58,754,128,1669,1826,740,836,105,187,18,1522,150,489,8378,324,64,213,475,281,1718,313,22,8343,14862,7199,476,8378,76,116,110,500,2542,783,260,110,110,23,495,21,17,14863,177,14864,1048,37,5310,282,2,164,73,79,7153,57,3208,71,19,123,123,24,315,14865,47,86,260,14866,1195,271,2,20,418,14867,189,172,523,638
121,233,18,163,258,99,33,20,32,270,4394,4395,115,7,678,64,18,386,72,258,99,801,3577,981,48,29,168,862,14874,1462,16,817,4,72,1015,120,397,18,269,2102,827,603,736,80,28,727,1082,8385,69,69,121,21,17,1295,2,21,17,313,8386,18,8,21,17,8387,413,124,490,135,507,383,8388,6145,1830,371,12,110,8,19,128,4243,1040,568,682,1198,260,218,3858,8389,8390,8391,8392,6147,8393,8394,8395,8396,4038,8397,548,416
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,505,323,1730,7,491,42,1240,887,1923,1133,2,42,595,3785,33,214,450,22,179,1148,336,237,1224,617,18,2,1460,495,228,798,18,2,296,217,2,767,8398,271,8398,74,440,390,2639,98,1607,158,548,2201,214,447,595,81,1478,2622,560,4,22,865,7,281,145,512,412,56,3077,865,81,22,740,46,438,545,23,6920,33,43,229,452,714,1146,217,187,1095
1386,1126,21,17,2579,3232,4,925,634,330,2579,6,147,535,6045,1809,1835,174,586,56,457,7,45,8,248,716,217,512,23,51,366,59,68,450,6,122,55,265,1763,7,2,73,819,25,444,38,18,201,7,279,1081,3,101,446,2524,6,900,265,366,274,2556,845,64,221,2238,1251,89,2019,1325,638,201,14889,1935,638,7484,1310,14890,638,78,5,3726,596,566,231,567,6498,285,665,16,44,88,6,4571,46,63,2880,616,216,1614,88
949,384,127,69,939,1842,11,954,74,23,815,10,54,223,1714,21,17,741,735,59,25,94,524,7,34,8049,1692,4,973,85,11,516,355,127,100,42,37,120,160,44,101,167,24,59,15,8,24,63,61,10,34,723,263,4749,723,5304,8410,899,649,98,55,578,4887,3774,79,968,3822,24,23,372,1942,600,391,1167,1334,386,639,4831,3,83,259,6821,154,14925,13,355,270,22,4999,11,22,639,14,270,142,1888,4109,270,69,14926
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,884,19,89,31,88,93,373,1189,277,28,523,15,18,62,3126,34,1929,1470,121,75,8,121,30,93,107,184,3,997,4739,94,88,6,8,90,240,1125,19,34,201,910,1643,346,66,643,103,762,243,135,5353,6388
20,12,65,8,9,31,6,5561,54,499,779,269,60,570,126,207,4,1266,1178,2799,283,389,213,995,2,442,271,402,2384,15,380,543,45,249,15,127,207,4,242,146,167,520,4948,30,122,598,359,2702,1313,81,1936,124,130,138,205,10,15,47,2,442,4103,126,10,82,23,15,45,127,182,14959,412,103,165,619,318,29,632,61,926,338,8,21,17,12,30,5248,127,1163,27,410,1389,520,74,309,21,17,4,127,83,4
3225,102,524,3757,14962,486,5199,1812,355,1812,3225,38,955,23,174,290,486,1380,14963,700,463,4136,1250,391,942,24,826,148,270,164,551,1050,381,147,132,530,34,32,81,494,130,1497,88,6,355,15,30,9,2092,11,120,22,30,346,241,321,2092,8,19,339,34,15,30,4,253,5,130,109,254,109,106,75,11,22,96,469,15,12,57,250,2,73,219,124,107,79,2,41,396,9,32,801,3,4,27,15,931,54,175,1204
0,0,0,0,4,252,4583,1290,457,4583,6781,4884,3201,9,14964,26,1174,2840,1168,435,5,217,457,217,457,803,121,597,7109,257,692,2080,71,291,298,28,2314,14965,14966,90,1290,457,292,482,157,109,2,144,2696,4247,132,351,1506,61,341,59,19,81,81,157,3,51,97,16,835,161,109,7,120,47,19,235,154,880,309,325,1642,1190,569,2952,217,403,12,12,9,187,34,26,3203,1521,5,267,32,98,55,523,10,61,15,185
3,4,53,77,110,27,224,697,35,53,25,88,4,141,14973,113,1137,839,7954,393,6,25,888,98,128,33,655,9,4,33,36,192,142,3787,12,12,12,24,1401,8415,12,10,571,15,12,276,158,196,1311,2854,1311,1836,51,675,16,14974,1766,318,2278,142,320,230,3130,14975,1427,29,56,5452,264,27,3288,85,218,899,171,154,95,91,20,154,197,16,2281,8416,20,144,784,132,129,108,7,195,85,3,140,104,7,93,129,899
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3999,33,140,768,3999,14976,4211,944,7879,243,2065,200
74,929,1289,12,564,576,1474,22,179,272,989,14983,48,14,38,18,601,1440,7,1384,174,27,4774,23,146,636,81,44,3772,2039,757,74,14984,171,129,108,7,108,18,2,645,20,163,1147,1278,330,132,360,216,2409,30,2409,14985,14986,772,73,3576,59,165,76,42,8,29,139,85,48,5,6,176,2,280,29,164,13,7,1116,49,134,2120,696,873,1374,396,90,79,2,5043,14987,4211,106,67,12,1131,9,33,25,934,900,1374,510
109,3,9,700,463,77,104,7,700,463,77,375,821,57,2155,691,664,1390,1630,472,2796,302,63,46,284,46,4345,33,28,372,1390,1630,325,888,159,2,32,688,15007,4040,11,193,121,30,1323,204,432,15,307,291,32,369,13,23,432,175,22,311,1270,1514,782,30,162,170,31,6,1281,159,175,136,30,31,32,2,39,2,32,175,844,314,63,173,560,2277,13,333,218,335,2,238,59,161,1280,34,62,3397,15008,263,14,10
50,229,175,20,163,3,4,191,327,14,10,116,627,122,58,132,5633,149,484,25,19,50,468,900,31,20,4,311,2759,1181,732,663,820,316,4595,3548,2302,294,7083,173,149,595,14,240,457,1514,210,99,1048,21,17,7015,15010,865,3,75,233,622,64,86,2798,287,224,1433,112,109,10,132,468,197,31,25,256,150,8364,3692,1011,1679,3,75,95,31,781,40,53,265,150,20,97,32,13,20,50,175,137,526,13,46,13,287
12,115,421,18,95,210,99,127,773,7768,473,15024,15025,109,86,11,22,271,62,22,57,2600,250,8,118,19,458,208,146,348,145,3037,310,302,47,994,32,8,529,3,198,2853,106,10,482,30,83,152,54,47,5,3081,1247,3243,7,766,106,356,15026,24,315,251,162,52,1467,6,308,107,1179,3259,1548,214,284,93,52,6,15,32,31,1545,1140,56,197,572,138,31,1140,832,15027,118,143,59,27,10,317,250,4666,79,194,23
1433,28,1108,8423,15,39,28,1108,1026,2,442,478,16,3,9,16,480,2,442,5,81,565,6,165,245,40,383,480,27,335,28,1257,352,4128,6052,158,27,12,12,276,159,2,73,11,60,23,47,2196,1170,39,66,3,70,27,83,28,3871,118,7797,15,9,131,16,13,28,1108,8423,133,23,3344,811,106,15,28,1315,1747,3011,20,69,864,344,367,191,23,181,209,437,32,31,296,374,51,417,3383,150,3792,8,19,4,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,100,42,15073,2173,14,3,35,48,631,15074,100,42,1071,140,12,8,21,17,342,4,2,69,55,30,43,289,2,60,146,7050,3,9,140,4,779,55,3,8,80,368,89,631,3,212,8424,5604,2,4439,394,4,2,22,140,2,41,60,4584,59,8,21,17,5,116,714,246,6,877,43,401,121
1457,765,8,570,3,4,9,726,208,137,3,4,650,12,137,1926,25,8,69,192,510,57,1467,62,6,35,31,161,738,2,240,2,80,48,20,111,80,1123,224,23,2118,109,1081,5,3873,5,6,49,288,7,5,6,56,82,85,106,824,33,224,43,229,33,68,150,3717,274,912,29,164,5,3,95,229,52,3489,36,12,754,4,29,228,891,4,29,228,246,592,10,74,98,415,55,4698,5,3,573,1153,4181,9,4
230,130,158,158,65,40,12,489,2,22,408,1108,15091,1323,392,52,15,131,2405,158,9,25,235,1485,389,293,3,10,743,8,69,355,638,337,540,111,8,20,163,5936,492,44,1536,330,1104,6,77,6126,49,48,431,582,1152,342,158,2,909,1859,799,2001,1577,3119,6,2833,1252,208,57,422,2,65,3910,3298,102,15092,216,2,926,8426,16,50,407,843,137,25,1727,6,95,6062,2090,353,58,15093,312,1980,275,2462,131,651,235,55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,156,574,74,55,126,839,15094,7,56,328,1300,64,328,839,769,110,305,402,177,74,25,240,68,7,139,82,821,42
703,17,29,49,440,7129,4085,6153,4085,15112,8144,21,17,480,213,2,22,320,15113,16,944,8,1241,1590,808,21,17,8,79,112,1095,16,55,858,12,198,210,363,286,8430,2522,439,19,100,1025,864,1221,297,134,657,2,1232,87,12,2184,764,7838,37,418,44,52,3504,6554,455,29,724,764,857,2206,974,243,72,350,22,34,15114,362,1054,4,7,96,289,268,796,3,43,35,4914,57,7,1600,29,15115,1385,8431,1090,2,1301,1561,2367
3434,21,17,54,31,3810,211,2833,47,2847,1165,116,10,148,3187,33,246,45,454,56,160,173,64,237,205,773,6172,15118,796,197,1115,742,128,3,12,4,1227,515,1844,146,199,28,58,3,20,829,102,115,230,2730,71,3,4,3,4,2833,5,96,807,189,94,202,6158,1243,446,15,27,323,179,493,15119,913,1093,259,1773,152,9,5,265,117,3,36,1118,2511,877,175,115,8,785,884,615,48,788,456,100,42,15120,148,25,1292
0,0,0,0,0,0,0,28,18,571,36,29,659,571,129,4412,52,1613,394,107,28,139,241,1044,2,27,15121,1100,62,780,22,813,649,3337,3,12,877,237,1315,156,2360,753,15122,79,112,1149,29,49,12,48,12,3075,15123,367,2,24,242,146,13,51,1710,214,2985,103,457,503,18,1257,3,20,81,51,26,3,4,29,601,160,480,947,221,1777,1800,853,15124,611,8422,324,318,504,266,171,357,10,1895,314,754,240,187,504
1255,2887,60,1308,2087,29,228,24,854,85,328,4138,125,8,71,29,228,599,1992,3831,177,2357,1903,824,430,7426,303,388,1319,1529,8433,1390,6714,1682,473,3938,927,667,129,183,781,1137,6396,820,94,92,15125,3957,5814,48,43,101,294,1068,15126,94,72,1871,2301,1415,103,59,49,878,20,999,2894,726,757,3016,1509,139,439,24,94,8433,15127,915,1438,168,316,1474,7962,35,2287,540,501,948,57,141,35,1261,203,2,73,195,51,5031,82,1850
35,25,339,65,16,9,28,26,49,43,58,26,381,20,347,644,825,433,196,293,825,8174,1339,87,1508,43,370,58,4563,127,15139,12,34,347,433,356,4878,16,23,300,23,755,15140,57,368,747,10,8,125,174,2002,10,1401,830,190,114,2657,23,5,75,1038,60,33,83,67,174,152,4809,13,4,175,82,37,834,43,370,58,10,391,274,834,5,10,242,2787,8435,12,142,14,12,142,342,378,709,1326,1329,2829,3,83,1081
